SchoolName,Address,ZipCode,LATITUDE,LONGITUDE,COUNTA of Level,Matched School,Matched Score,NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
P.S. 206 THE HORACE HARDING SCHOOL,6121 97 PLACE QUEENS,11374.0,40.73424297,-73.86154511,0,PS 206 HORACE HARDING SCHOOL (THE),93,360010002696,NY-342800010000-342800010206,3600100,NY-342800010000,PK,05,PS 206 HORACE HARDING SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #28,Queens County,61-02 98TH STREET ,REGO PARK,NY,11374,1342.0,(718)592-0300,11,City: Large,No,500.0,37.83000,13.2200000,365.00000,26.00000,–,Regular,Open
P.S. 207 ELIZABETH G. LEARY,3920 FLATLANDS AVENUE BROOKLYN,11234.0,40.62112755,-73.93549214,0,PS 207 ELIZABETH G LEARY,94,360015302697,NY-332200010000-332200010207,3600153,NY-332200010000,PK,08,PS 207 ELIZABETH G LEARY,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,4011 FILLMORE AVENUE ,BROOKLYN,NY,11234,4591.0,(718)645-8667,11,City: Large,No,896.0,61.00000,14.6900000,458.00000,23.00000,–,Regular,Open
P.S. 207 ROCKWOOD PARK,15915 88 STREET QUEENS,11414.0,40.65808094,-73.84443252,0,PS 207 ROCKWOOD PARK,95,360012302699,NY-342700010000-342700010207,3600123,NY-342700010000,PK,08,PS 207 ROCKWOOD PARK,NEW YORK CITY GEOGRAPHIC DISTRICT #27,Queens County,159-15 88TH STREET ,HOWARD BEACH,NY,11414,,(718)848-2700,11,City: Large,No,642.0,60.38000,10.6300000,188.00000,23.00000,–,Regular,Open
P.S. 209 MARGARET MEAD,2609 E    7 STREET BROOKLYN,11235.0,40.58683781,-73.96198057,2,PS 209 MARGARET MEAD,95,360015202702,NY-332100010000-332100010209,3600152,NY-332100010000,PK,08,PS 209 MARGARET MEAD,NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,2609 E 7TH STREET ,BROOKLYN,NY,11235,6218.0,(718)743-1954,11,City: Large,No,729.0,49.13000,14.8400000,553.00000,21.00000,–,Regular,Open
P.S. 212 LADY DEBORAH MOODY,87 BAY   49 STREET BROOKLYN,11214.0,40.58760906,-73.98594777,0,PS 212 LADY DEBORAH MOODY,96,360015202708,NY-332100010000-332100010212,3600152,NY-332100010000,PK,05,PS 212 LADY DEBORAH MOODY,NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,87 BAY 49TH STREET ,BROOKLYN,NY,11214,6921.0,(718)266-4841,11,City: Large,No,586.0,40.62000,14.4300000,464.00000,21.00000,–,Regular,Open
"P.S. 212 MIDTOWN WEST, PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",328 W   48 STREET MANHATTAN,10036.0,40.7614414,-73.98801908,2,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,90,360007701723,NY-310200010000-310200011408,3600077,NY-310200010000,06,12,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,328 W 48TH STREET ,NEW YORK,NY,10036,1302.0,(212)247-8652,11,City: Large,No,532.0,35.98000,14.7900000,185.00000,9.00000,–,Regular,Open
P.S. 214 CADWALLADER COLDEN,3115 140 STREET QUEENS,11354.0,40.77038,-73.82861605,0,PS 214 CADWALLADER COLDEN,96,360012202711,NY-342500010000-342500010214,3600122,NY-342500010000,PK,05,PS 214 CADWALLADER COLDEN,NEW YORK CITY GEOGRAPHIC DISTRICT #25,Queens County,31-15 140TH STREET ,FLUSHING,NY,11354,,(718)461-4055,11,City: Large,No,340.0,25.83000,13.1600000,247.00000,23.00000,–,Regular,Open
"P.S. 214, EMOLIOR ACADEMY",1970 W FARMS ROAD BRONX,10460.0,40.83955838,-73.88035672,2,EMOLIOR ACADEMY,90,360009006002,NY-321200010000-321200010383,3600090,NY-321200010000,06,08,EMOLIOR ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #12,Bronx County,1970 W FARMS RD,BRONX,NY,10460,,(718)842-2670,11,City: Large,No,373.0,30.93000,12.0600000,340.00000,8.00000,–,Regular,Open
P.S. 216 ARTURO TOSCANINI,350 AVENUE X BROOKLYN,11223.0,40.59055663,-73.96996442,1,PS 216 ARTURO TOSCANINI,96,360015202715,NY-332100010000-332100010216,3600152,NY-332100010000,PK,05,PS 216 ARTURO TOSCANINI,NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,350 AVENUE NUE X,BROOKLYN,NY,11223,5991.0,(718)645-2862,11,City: Large,No,690.0,45.00000,15.3300000,512.00000,12.00000,–,Regular,Open
P.S. 217 COLONEL DAVID MARCUS SCHOOL,973 CONEY ISLAND AVENUE BROOKLYN,11230.0,40.6336133,-73.96714914,0,PS 217 COLONEL DAVID MARCUS SCHOOL,97,360015302717,NY-332200010000-332200010217,3600153,NY-332200010000,PK,05,PS 217 COLONEL DAVID MARCUS SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,1100 NEWKIRK AVENUE ,BROOKLYN,NY,11230,1416.0,(718)434-6960,11,City: Large,No,876.0,65.57000,13.3600000,676.00000,4.00000,–,Regular,Open
P.S. 219 PAUL KLAPPER,14439 GRAVETT ROAD QUEENS,11367.0,40.73526982,-73.82374879,0,PS 219 PAUL KLAPPER,95,360012202722,NY-342500010000-342500010219,3600122,NY-342500010000,PK,08,PS 219 PAUL KLAPPER,NEW YORK CITY GEOGRAPHIC DISTRICT #25,Queens County,144-39 GRAVETT RD,FLUSHING,NY,11367,,(718)793-2130,11,City: Large,No,594.0,62.59000,9.4900000,396.00000,25.00000,–,Regular,Open
P.S. 220 EDWARD MANDEL,6210 108 STREET QUEENS,11375.0,40.73651674,-73.85145476,6,PS 220 EDWARD MANDEL,95,360010002723,NY-342800010000-342800010220,3600100,NY-342800010000,PK,05,PS 220 EDWARD MANDEL,NEW YORK CITY GEOGRAPHIC DISTRICT #28,Queens County,62-10 108TH STREET ,FOREST HILLS,NY,11375,1132.0,(718)592-3030,11,City: Large,No,571.0,41.00000,13.9300000,414.00000,9.00000,–,Regular,Open
P.S. 221 THE NORTH HILLS SCHOOL,5740 MARATHON PARKWAY QUEENS,11362.0,40.7593955,-73.73129806,1,PS 221 NORTH HILLS SCHOOL (THE),93,360009902726,NY-342600010000-342600010221,3600099,NY-342600010000,PK,05,PS 221 NORTH HILLS SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #26,Queens County,57-40 MARATHON PKWY,LITTLE NECK,NY,11362,2094.0,(718)225-7029,11,City: Large,No,543.0,37.50000,14.4800000,206.00000,26.00000,–,Regular,Open
P.S. 222 KATHERINE R. SNYDER,3301 QUENTIN ROAD BROOKLYN,11234.0,40.61330951,-73.93887097,0,PS 222 KATHERINE R SNYDER,94,360015302727,NY-332200010000-332200010222,3600153,NY-332200010000,KG,05,PS 222 KATHERINE R SNYDER,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,3301 QUENTIN RD,BROOKLYN,NY,11234,4296.0,(718)998-4298,11,City: Large,No,673.0,59.35000,11.3400000,340.00000,37.00000,–,Regular,Open
P.S. 226 ALFRED DE B. MASON,6006 23 AVENUE BROOKLYN,11204.0,40.61524473,-73.97635017,0,PS 226 ALFRED DE B MASON,94,360015202734,NY-332100010000-332100010226,3600152,NY-332100010000,PK,08,PS 226 ALFRED DE B MASON,NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,6006 23RD AVENUE ,BROOKLYN,NY,11204,2610.0,(718)234-4940,11,City: Large,No,910.0,74.86000,12.1600000,716.00000,25.00000,–,Regular,Open
P.S. 229 EMANUEL KAPLAN,6725 51 ROAD QUEENS,11377.0,40.73428627,-73.89755611,0,PS 229 EMANUEL KAPLAN,95,360009802739,NY-342400010000-342400010229,3600098,NY-342400010000,PK,05,PS 229 EMANUEL KAPLAN,NEW YORK CITY GEOGRAPHIC DISTRICT #24,Queens County,67-25 51ST RD,WOODSIDE,NY,11377,,(718)446-2120,11,City: Large,No,1114.0,65.50000,17.0100000,772.00000,65.00000,–,Regular,Open
P.S. 230 DORIS L. COHEN,1 ALBEMARLE ROAD BROOKLYN,11218.0,40.64500999,-73.98076105,2,PS 230 DORIS L COHEN,93,360009202740,NY-331500010000-331500010230,3600092,NY-331500010000,PK,05,PS 230 DORIS L COHEN,NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,1 ALBEMARLE RD,BROOKLYN,NY,11218,,(718)437-6135,11,City: Large,No,969.0,72.00000,13.4600000,718.00000,3.00000,–,Regular,Open
P.S. 230 DORIS L. COHEN,425 MCDONALD AVENUE BROOKLYN,11218.0,40.64381307,-73.97962632,2,PS 230 DORIS L COHEN,93,360009202740,NY-331500010000-331500010230,3600092,NY-331500010000,PK,05,PS 230 DORIS L COHEN,NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,1 ALBEMARLE RD,BROOKLYN,NY,11218,,(718)437-6135,11,City: Large,No,969.0,72.00000,13.4600000,718.00000,3.00000,–,Regular,Open
P.S. 232 LINDENWOOD,15323 83 STREET QUEENS,11414.0,40.6659016,-73.85121612,0,PS 232 LINDENWOOD,94,360012302743,NY-342700010000-342700010232,3600123,NY-342700010000,PK,08,PS 232 LINDENWOOD,NEW YORK CITY GEOGRAPHIC DISTRICT #27,Queens County,153-23 83RD STREET ,HOWARD BEACH,NY,11414,,(718)848-9247,11,City: Large,No,805.0,52.43000,15.3500000,446.00000,26.00000,–,Regular,Open
"P.S. 234, ACADEMY FOR NEW AMERICANS",3015 29 STREET QUEENS,11102.0,40.76729837,-73.92324529,1,ACADEMY FOR NEW AMERICANS,95,360010202535,NY-343000010000-343000010235,3600102,NY-343000010000,06,08,ACADEMY FOR NEW AMERICANS,NEW YORK CITY GEOGRAPHIC DISTRICT #30,Queens County,30-14 30TH STREET ,ASTORIA,NY,11102,,(718)956-4140,11,City: Large,No,116.0,10.00000,11.6000000,97.00000,3.00000,–,Regular,Open
P.S. 235 JANICE MARIE KNIGHT SCHOOL,525 LENOX ROAD BROOKLYN,11203.0,40.65469651,-73.941089,2,PS 235 JANICE MARIE KNIGHT SCHOOL,97,360009602750,NY-331800010000-331800010235,3600096,NY-331800010000,PK,08,PS 235 JANICE MARIE KNIGHT SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,525 LENOX RD,BROOKLYN,NY,11203,2014.0,(718)773-4869,11,City: Large,No,952.0,62.02000,15.3500000,628.00000,73.00000,–,Regular,Open
P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOOL,2966 137TH STREET QUEENS,11354.0,40.77125714,-73.83152372,2,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL,97,360012204892,NY-342500010000-342500010242,3600122,NY-342500010000,PK,03,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,Queens County,29-66 137TH STREET ,FLUSHING,NY,11354,,(718)445-2902,11,City: Large,No,308.0,24.64000,12.5000000,209.00000,14.00000,–,Regular,Open
"P.S. 242 THE YOUNG DIPLOMATS MAGNET ACADEMY, FUTURE LEADERS INSTITUTE CHARTER SCHOOL",134 W  122 STREET MANHATTAN,10027.0,40.80629323,-73.94801263,3,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,90,360013905776,NY-310300860881-310300860881,3600139,NY-310300860881,KG,08,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,New York County,134 W 122ND STREET ,NEW YORK,NY,10027,,(212)678-2868,11,City: Large,Yes,301.0,19.00000,15.8400000,†,†,†,Regular,Open
"P.S. 244 RICHARD R. GREEN, BROOKLYN SCIENCE AND ENGINEERING ACADEMY",5400 TILDEN AVENUE BROOKLYN,11203.0,40.64841318,-73.92597722,0,BROOKLYN SCIENCE AND ENGINEERING ACADEMY,90,360009606455,NY-331800010000-331800010763,3600096,NY-331800010000,06,08,BROOKLYN SCIENCE AND ENGINEERING ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,5404 TILDEN AVENUE ,BROOKLYN,NY,11203,,(718)240-3790,11,City: Large,No,350.0,32.84000,10.6600000,255.00000,28.00000,–,Regular,Open
P.S. 249 THE CATON,18 MARLBOROUGH ROAD BROOKLYN,11226.0,40.64970289,-73.96604566,2,PS 249 CATON (THE),92,360009502763,NY-331700010000-331700010249,3600095,NY-331700010000,PK,05,PS 249 CATON (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,18 MARLBOROUGH RD,BROOKLYN,NY,11226,,(718)282-8828,11,City: Large,No,710.0,51.00000,13.9200000,554.00000,8.00000,–,Regular,Open
P.S. 251 PAERDEGAT,1037 E   54 STREET BROOKLYN,11234.0,40.63251712,-73.92441689,0,PS 251 PAERDEGAT,94,360015302853,NY-332200010000-332200010251,3600153,NY-332200010000,PK,05,PS 251 PAERDEGAT,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,1037 E 54TH STREET ,BROOKLYN,NY,11234,1600.0,(718)251-4110,11,City: Large,No,306.0,28.64000,10.6800000,248.00000,0.00000,–,Regular,Open
P.S. 254 DAG HAMMARSKJOLD,1801 AVENUE Y BROOKLYN,11235.0,40.59041591,-73.95175306,1,PS 254 DAG HAMMARSKJOLD,96,360015302768,NY-332200010000-332200010254,3600153,NY-332200010000,PK,05,PS 254 DAG HAMMARSKJOLD,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,2469 E 18TH STREET ,BROOKLYN,NY,11235,3500.0,(718)743-0890,11,City: Large,No,655.0,42.59000,15.3800000,405.00000,22.00000,–,Regular,Open
P.S. 255 BARBARA REING SCHOOL,1866 E   17 STREET BROOKLYN,11229.0,40.60434174,-73.95552789,4,PS 255 BARBARA REING SCHOOL,96,360015302769,NY-332200010000-332200010255,3600153,NY-332200010000,KG,05,PS 255 BARBARA REING SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,1866 E 17TH STREET ,BROOKLYN,NY,11229,,(718)376-8494,11,City: Large,No,801.0,63.65000,12.5800000,629.00000,20.00000,–,Regular,Open
P.S. 268 EMMA LAZARUS,133 E   53 STREET BROOKLYN,11203.0,40.65712367,-73.92801827,0,PS 268 EMMA LAZARUS,95,360009602782,NY-331800010000-331800010268,3600096,NY-331800010000,PK,05,PS 268 EMMA LAZARUS,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,133 E 53RD STREET ,BROOKLYN,NY,11203,2599.0,(718)773-5332,11,City: Large,No,236.0,22.89000,10.3100000,211.00000,1.00000,–,Regular,Open
P.S. 272 CURTIS ESTABROOK,10124 SEAVIEW AVENUE BROOKLYN,11236.0,40.63590848,-73.88641236,1,PS 272 CURTIS ESTABROOK,96,360009602786,NY-331800010000-331800010272,3600096,NY-331800010000,PK,05,PS 272 CURTIS ESTABROOK,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,101-24 SEAVIEW AVENUE ,BROOKLYN,NY,11236,5599.0,(929)437-5000,11,City: Large,No,349.0,32.00000,10.9100000,319.00000,2.00000,–,Regular,Open
P.S. 276 LOUIS MARSHALL,1070 E   83 STREET BROOKLYN,11236.0,40.63407781,-73.90792471,0,PS 276 LOUIS MARSHALL,95,360009602790,NY-331800010000-331800010276,3600096,NY-331800010000,PK,05,PS 276 LOUIS MARSHALL,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,1070 E 83RD STREET ,BROOKLYN,NY,11236,4500.0,(718)758-7100,11,City: Large,No,522.0,29.70000,17.5800000,434.00000,19.00000,–,Regular,Open
P.S. 282 PARK SLOPE,180 6 AVENUE BROOKLYN,11217.0,40.67633278,-73.97736672,0,PS 282 PARK SLOPE,94,360009102793,NY-331300010000-331300010282,3600091,NY-331300010000,PK,05,PS 282 PARK SLOPE,NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,180 6TH AVENUE ,BROOKLYN,NY,11217,,(718)622-1626,11,City: Large,No,496.0,36.36000,13.6400000,151.00000,6.00000,–,Regular,Open
P.S. 288 THE SHIRLEY TANYHILL,2950 W   25 STREET BROOKLYN,11224.0,40.57440446,-73.99194038,4,PS 288 SHIRLEY TANYHILL (THE),93,360015202797,NY-332100010000-332100010288,3600152,NY-332100010000,PK,08,PS 288 SHIRLEY TANYHILL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,2950 W 25TH STREET ,BROOKLYN,NY,11224,2216.0,(718)382-2100,11,City: Large,No,518.0,47.24000,10.9700000,485.00000,0.00000,–,Regular,Open
P.S. 290 MANHATTAN NEW SCHOOL,311 E   82 STREET MANHATTAN,10028.0,40.77507114,-73.95309547,5,PS 290 MANHATTAN NEW SCHOOL,96,360007701219,NY-310200010000-310200010290,3600077,NY-310200010000,PK,05,PS 290 MANHATTAN NEW SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,New York County,311 E 82ND STREET ,NEW YORK,NY,10028,4103.0,(212)734-7127,11,City: Large,No,437.0,26.70000,16.3700000,62.00000,9.00000,–,Regular,Open
"P.S. 295, NEW VOICES SCHOOL OF ACADEMIC & CREATIVE ARTS",330 18 STREET BROOKLYN,11215.0,40.66096916,-73.98829671,0,NEW VOICES SCHOOL OF ACADEMIC AND CREATIVE ARTS,91,360009205501,NY-331500010000-331500010443,3600092,NY-331500010000,06,08,NEW VOICES SCHOOL OF ACADEMIC AND CREATIVE ARTS,NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,330 18TH STREET ,BROOKLYN,NY,11215,,(718)965-0390,11,City: Large,No,530.0,36.50000,14.5200000,239.00000,12.00000,–,Regular,Open
P.S. 310 MARBLE HILL,260 W KINGSBRIDGE ROAD BRONX,10463.0,40.87288893,-73.90524243,3,PS 310 MARBLE HILL,95,360008702210,NY-321000010000-321000010310,3600087,NY-321000010000,PK,05,PS 310 MARBLE HILL,NEW YORK CITY GEOGRAPHIC DISTRICT #10,Bronx County,260 W KINGSBRIDGE RD,BRONX,NY,10463,7399.0,(718)796-9434,11,City: Large,No,453.0,38.39000,11.8000000,429.00000,7.00000,–,Regular,Open
P.S. 312 BERGEN BEACH,7103 AVENUE T BROOKLYN,11234.0,40.62140599,-73.9089869,2,PS 312 BERGEN BEACH,95,360015302814,NY-332200010000-332200010312,3600153,NY-332200010000,PK,05,PS 312 BERGEN BEACH,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,7103 AVENUE NUE T,BROOKLYN,NY,11234,6299.0,(718)763-4015,11,City: Large,No,620.0,39.27000,15.7900000,328.00000,18.00000,–,Regular,Open
P.S. 321 WILLIAM PENN,180 7 AVENUE BROOKLYN,11215.0,40.67145265,-73.97778294,0,PS 321 WILLIAM PENN,95,360009202818,NY-331500010000-331500010321,3600092,NY-331500010000,KG,05,PS 321 WILLIAM PENN,NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,180 7TH AVENUE ,BROOKLYN,NY,11215,,(718)499-2412,11,City: Large,No,1216.0,80.00000,15.2000000,75.00000,2.00000,–,Regular,Open
P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,154 W   93 STREET MANHATTAN,10025.0,40.79170197,-73.97080146,0,PS 333 MANHATTAN SCHOOL FOR CHILDREN,97,360007803622,NY-310300010000-310300010333,3600078,NY-310300010000,KG,08,PS 333 MANHATTAN SCHOOL FOR CHILDREN,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,New York County,154 W 93RD STREET ,NEW YORK,NY,10025,7530.0,(212)222-1450,11,City: Large,No,434.0,39.81000,10.9000000,149.00000,8.00000,–,Regular,Open
P.S. 371 - LILLIAN L. RASHKIS,355 37 STREET BROOKLYN,11232.0,40.65428607,-74.0058889,0,PS 371 LILLIAN L RASHKIS,93,360013502827,NY-307500010000-307500013371,3600135,NY-307500010000,09,12,PS 371 LILLIAN L RASHKIS,NYC SPECIAL SCHOOLS - DISTRICT 75,Kings County,355 37TH STREET ,BROOKLYN,NY,11232,,(718)788-7608,11,City: Large,No,209.0,31.00000,6.7400000,194.00000,0.00000,–,Special Education,Open
"P.S. 371 @ TELECOMMUNICATIONS, LYFE [BABIES], HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY",350 67 STREET BROOKLYN,11220.0,40.63727433,-74.02384863,1,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,90,360015101916,NY-332000010000-332000011485,3600151,NY-332000010000,09,12,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLOGY,NEW YORK CITY GEOGRAPHIC DISTRICT #20,Kings County,350 67TH STREET ,BROOKLYN,NY,11220,5301.0,(718)759-3400,11,City: Large,No,1273.0,104.07000,12.2300000,949.00000,53.00000,–,Regular,Open
P.S. 373 BROOKLYN TRANSITION CENTER,35 SNYDER AVENUE BROOKLYN,11226.0,40.64857734,-73.95728211,3,PS 373 BROOKLYN TRANSITION CENTER,97,360013500806,NY-307500010000-307500013373,3600135,NY-307500010000,09,12,PS 373 BROOKLYN TRANSITION CENTER,NYC SPECIAL SCHOOLS - DISTRICT 75,Kings County,185 ELLERY STREET ,BROOKLYN,NY,11206,,(718)782-6800,11,City: Large,No,418.0,78.00000,5.3600000,382.00000,0.00000,–,Special Education,Open
P.S. 112 BRONXWOOD,1925 SHEIFLLIN AVENUE BRONX,,0.0,0.0,0,PS 112 BRONXWOOD,94,360008802419,NY-321100010000-321100010112,3600088,NY-321100010000,PK,05,PS 112 BRONXWOOD,NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,1925 SCHEIFFELIN AVENUE ,BRONX,NY,10466,5605.0,(718)654-6377,11,City: Large,No,393.0,35.47000,11.0800000,362.00000,6.00000,–,Regular,Open
P.S. 399 STANLEY EUGENE CLARK,2707 ALBERMARLE ROAD BROOKLYN,11226.0,40.64803723,-73.95189141,1,PS 399 STANLEY EUGENE CLARKE,95,360009504359,NY-331700010000-331700010399,3600095,NY-331700010000,KG,05,PS 399 STANLEY EUGENE CLARKE,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,2707 ALBERMARLE RD,BROOKLYN,NY,11226,,(718)693-3023,11,City: Large,No,131.0,13.70000,9.5600000,131.00000,0.00000,–,Regular,Open
P.S. 39 FRANCIS J. MURPHY JR.,201 MCFARLAND AVENUE STATEN ISLAND,,0.0,0.0,0,PS 39 FRANCIS J MURPHY JR,94,360010302174,NY-353100010000-353100010039,3600103,NY-353100010000,KG,05,PS 39 FRANCIS J MURPHY JR,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,99 MACFARLAND AVENUE ,STATEN ISLAND,NY,10305,4697.0,(718)447-4543,11,City: Large,No,472.0,38.15000,12.3700000,431.00000,10.00000,–,Regular,Open
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,10322 99 STREET QUEENS,11417.0,40.68258192,-73.84120229,0,PS 65 RAYMOND YORK ELEMENTARY SCHOOL (THE),94,360012302516,NY-342700010000-342700010065,3600123,NY-342700010000,PK,05,PS 65 RAYMOND YORK ELEMENTARY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #27,Queens County,103-22 99TH STREET ,OZONE PARK,NY,11417,,(718)323-1685,11,City: Large,No,376.0,28.69000,13.1100000,286.00000,4.00000,–,Regular,Open
"P.S. 66, P771K @ PS 66",845 E   96 STREET BROOKLYN,11236.0,40.64882267,-73.90777455,0,PS 66,90,360009605506,NY-331800010000-331800010066,3600096,NY-331800010000,PK,08,PS 66,NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,845 E 96TH STREET ,BROOKLYN,NY,11236,,(718)922-3505,11,City: Large,No,568.0,48.91000,11.6100000,410.00000,26.00000,–,Regular,Open
P.S. 69 VINCENT D. GRIPPO SCHOOL,6302 9 AVENUE BROOKLYN,11220.0,40.63237151,-74.00922314,0,PS 69 VINCENT D GRIPPO SCHOOL,95,360015105227,NY-332000010000-332000010069,3600151,NY-332000010000,KG,05,PS 69 VINCENT D GRIPPO SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #20,Kings County,6302 9TH AVENUE ,BROOKLYN,NY,11220,,(718)630-3899,11,City: Large,No,608.0,45.87000,13.2500000,554.00000,26.00000,–,Regular,Open
P.S. 8 SHIRLEE SOLOMON,100 LINDENWOOD ROAD STATEN ISLAND,10308.0,40.54797567,-74.15204656,1,PS 8 SHIRLEE SOLOMON,95,360010302062,NY-353100010000-353100010008,3600103,NY-353100010000,PK,05,PS 8 SHIRLEE SOLOMON,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,112 LINDENWOOD RD,STATEN ISLAND,NY,10308,2798.0,(718)356-2800,11,City: Large,No,536.0,27.88000,19.2300000,233.00000,18.00000,–,Regular,Open
P.S. 9 RYER AVENUE ELEMENTARY SCHOOL,230 E  183 STREET BRONX,10458.0,40.85706019,-73.89893519,1,PS 9 RYER AVENUE ELEMENTARY SCHOOL,97,360008702067,NY-321000010000-321000010009,3600087,NY-321000010000,PK,05,PS 9 RYER AVENUE ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #10,Bronx County,230 E 183RD STREET ,BRONX,NY,10458,7966.0,(718)584-3291,11,City: Large,No,584.0,50.91000,11.4700000,550.00000,0.00000,–,Regular,Open
P.S. 90 EDNA COHEN SCHOOL,2840 W   12 STREET BROOKLYN,11224.0,40.57824838,-73.9796284,2,PS 90 EDNA COHEN SCHOOL,96,360015202346,NY-332100010000-332100010090,3600152,NY-332100010000,PK,05,PS 90 EDNA COHEN SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,2840 W 12TH STREET ,BROOKLYN,NY,11224,2905.0,(718)787-3333,11,City: Large,No,506.0,30.58000,16.5500000,434.00000,1.00000,–,Regular,Open
P.S. 97 THE HIGHLAWN,1855 STILLWELL AVENUE BROOKLYN,11223.0,40.60142634,-73.98613931,3,PS 97 HIGHLAWN (THE),92,360015202370,NY-332100010000-332100010097,3600152,NY-332100010000,PK,05,PS 97 HIGHLAWN (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #21,Kings County,1846 W 13TH STREET ,BROOKLYN,NY,11222,,(718)672-7550,11,City: Large,No,849.0,62.35000,13.6200000,572.00000,12.00000,–,Regular,Open
P.S. K369  - COY L. COX SCHOOL,387 STATE STREET BROOKLYN,11217.0,40.68720588,-73.98347118,1,PS 369 COY L COX SCHOOL,91,360013502825,NY-307500010000-307500013369,3600135,NY-307500010000,KG,12,PS 369 COY L COX SCHOOL,NYC SPECIAL SCHOOLS - DISTRICT 75,Kings County,383 STREET ATE STREET ,BROOKLYN,NY,11217,,(718)852-1701,11,City: Large,No,487.0,90.80000,5.3600000,437.00000,2.00000,–,Special Education,Open
P.S. K721 - BROOKLYN OCCUPATIONAL TRAINING CENTER,64 AVENUE X BROOKLYN,11223.0,40.58931016,-73.98131002,0,PS 721 BROOKLYN OCCUPATIONAL TRAINING CENTER,95,360013501927,NY-307500010000-307500013721,3600135,NY-307500010000,KG,12,PS 721 BROOKLYN OCCUPATIONAL TRAINING CENTER,NYC SPECIAL SCHOOLS - DISTRICT 75,Kings County,64 AVENUE NUE X,BROOKLYN,NY,11223,,(718)996-8199,11,City: Large,No,454.0,71.67000,6.3300000,417.00000,0.00000,–,Special Education,Open
